time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count
1638027706,20211127,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638114106,20211128,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638200506,20211129,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638280088,20211130,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638287408,20211130,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638287459,20211130,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638288695,20211130,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638289223,20211130,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638289612,20211130,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638291408,20211130,4393922363,302000000000,25%,402000000000,2,0,normal,0,1
1638292832,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638294053,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638294198,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638295836,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638297635,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638299008,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638300702,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638302700,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638304544,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638306202,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638308019,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638309837,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638311785,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638313442,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638315302,20211130,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638318034,20211201,4393922363,261000000000,35%,402000000000,2,0,normal,0,1
1638322688,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638325566,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638327000,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638328016,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638329792,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638331586,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638334019,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638335146,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638336786,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638338784,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638340961,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
1638342314,20211201,4393922363,261000000000,35%,402000000000,1,0,normal,0,1
