time,date,itemid,price,discount,price_before_discount,stock,sold,item_status,cmt_count,liked_count,item_name,is_latest
1638289614,20211130,3947807313,19000,21%,24000,40125,4017,normal,7969,6146,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638289225,20211130,3947807313,19000,21%,24000,40125,4017,normal,7969,6146,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638288697,20211130,3947807313,19000,21%,24000,40126,4017,normal,7968,6146,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638287461,20211130,3947807313,19000,21%,24000,40133,4017,normal,7968,6146,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638287410,20211130,3947807313,19000,21%,24000,40133,4017,normal,7968,6146,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638286754,20211130,3947807313,19000,21%,24000,40136,4017,normal,7968,6146,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638284774,20211130,3947807313,19000,21%,24000,40158,4017,normal,7967,6146,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638283472,20211130,3947807313,19000,21%,24000,40158,4017,normal,7967,6145,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638282777,20211130,3947807313,19000,21%,24000,40158,4017,normal,7966,6145,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638281368,20211130,3947807313,19000,21%,24000,40160,4017,normal,7965,6145,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638280090,20211130,3947807313,19000,21%,24000,40161,4017,normal,7965,6145,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638200506,20211129,3947807313,19000,21%,24000,40161,4017,normal,7965,6145,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638114106,20211128,3947807313,19000,21%,24000,40161,4017,normal,7965,6145,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638027706,20211127,3947807313,19000,21%,24000,40161,4017,normal,7965,6145,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] Miếng lót chuột, Bàn di chuột hình tròn 20 x 20cm Giá Rẻ siêu dễ thương",False
1638577149,20211204,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,True
1638490740,20211203,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638404345,20211202,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638353372,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638351697,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638349777,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638347994,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638346294,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638343898,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638342314,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638340961,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638338784,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638336786,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638335146,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638334019,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638331586,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638329792,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638328016,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638327000,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638325566,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638322688,20211201,4393922363,2610000,35%,4020000,1,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638318034,20211201,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638315302,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638313442,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638311785,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638309837,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638308019,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638306202,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638304544,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638302700,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638300702,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638299008,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638297635,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638295836,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638294198,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638294053,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638292832,20211130,4393922363,2610000,35%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638291408,20211130,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638289612,20211130,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638289223,20211130,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638288695,20211130,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638287459,20211130,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638287408,20211130,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638280088,20211130,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638200506,20211129,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638114106,20211128,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638027706,20211127,4393922363,3020000,25%,4020000,2,0,normal,0,1,Đồng hồ Kim nam Fossil GRANT dây da FS5061IE - xanh dương,False
1638614260,20211204,5873954476,28990000,,0,79,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",True
1638612244,20211204,5873954476,28990000,,0,79,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638610596,20211204,5873954476,28990000,,0,79,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638608738,20211204,5873954476,28990000,,0,79,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638607237,20211204,5873954476,28990000,,0,79,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638605175,20211204,5873954476,28990000,,0,79,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638603191,20211204,5873954476,28990000,,0,79,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638601477,20211204,5873954476,28990000,,0,77,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638600147,20211204,5873954476,28990000,,0,77,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638598007,20211204,5873954476,28990000,,0,77,208,normal,640,4319,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638595969,20211204,5873954476,28990000,,0,77,208,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638594370,20211204,5873954476,28990000,,0,77,208,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638593214,20211204,5873954476,28990000,,0,77,208,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638590780,20211204,5873954476,28990000,,0,77,208,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638588970,20211204,5873954476,28990000,,0,77,208,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638587028,20211204,5873954476,28990000,,0,77,208,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638586156,20211204,5873954476,28990000,,0,77,208,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638584623,20211204,5873954476,28990000,,0,75,208,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638581564,20211204,5873954476,28990000,,0,71,208,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638577146,20211204,5873954476,28990000,,0,71,208,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638574486,20211203,5873954476,28990000,,0,71,208,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638572639,20211203,5873954476,28990000,,0,71,208,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638570962,20211203,5873954476,28990000,,0,71,208,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638569005,20211203,5873954476,28990000,,0,71,208,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638567203,20211203,5873954476,28990000,,0,71,208,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638565366,20211203,5873954476,28990000,,0,71,208,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638563743,20211203,5873954476,28990000,,0,71,208,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638561860,20211203,5873954476,28990000,,0,71,208,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638559894,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638558179,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638556843,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638554761,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638553282,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638551827,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638550635,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638547617,20211203,5873954476,28990000,,0,71,211,normal,640,4315,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638545907,20211203,5873954476,28990000,,0,71,211,normal,640,4315,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638543866,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638541986,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638540374,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638538629,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638537210,20211203,5873954476,28990000,,0,71,211,normal,640,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638535985,20211203,5873954476,28990000,,0,71,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638533282,20211203,5873954476,28990000,,0,71,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638531078,20211203,5873954476,28990000,,0,71,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638529374,20211203,5873954476,28990000,,0,71,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638527888,20211203,5873954476,28990000,,0,71,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638525957,20211203,5873954476,28990000,,0,71,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638524182,20211203,5873954476,28990000,,0,71,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638522270,20211203,5873954476,28990000,,0,71,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638520797,20211203,5873954476,28990000,,0,71,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638518832,20211203,5873954476,28990000,,0,56,211,normal,640,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638516794,20211203,5873954476,28990000,,0,56,211,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638515086,20211203,5873954476,28990000,,0,56,211,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638513742,20211203,5873954476,28990000,,0,56,211,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638511584,20211203,5873954476,28990000,,0,56,211,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638509555,20211203,5873954476,28990000,,0,56,211,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638507907,20211203,5873954476,28990000,,0,56,211,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638506783,20211203,5873954476,28990000,,0,56,211,normal,640,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638504376,20211203,5873954476,28990000,,0,56,211,normal,639,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638502581,20211203,5873954476,28990000,,0,55,211,normal,639,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638500702,20211203,5873954476,28990000,,0,54,211,normal,639,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638499667,20211203,5873954476,28990000,,0,54,211,normal,639,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638498091,20211203,5873954476,28990000,,0,54,211,normal,639,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638495200,20211203,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638490737,20211203,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638488096,20211202,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638486219,20211202,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638484575,20211202,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638482613,20211202,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638480724,20211202,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638478994,20211202,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638477325,20211202,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638475558,20211202,5873954476,28990000,,0,54,211,normal,638,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638473499,20211202,5873954476,28990000,,0,54,211,normal,637,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638471783,20211202,5873954476,28990000,,0,54,211,normal,637,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638470477,20211202,5873954476,28990000,,0,54,211,normal,637,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638468522,20211202,5873954476,28990000,,0,54,211,normal,637,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638466792,20211202,5873954476,28990000,,0,54,211,normal,637,4318,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638465436,20211202,5873954476,28990000,,0,54,211,normal,637,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638461317,20211202,5873954476,26590000,8%,28990000,54,211,normal,637,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638457465,20211202,5873954476,26590000,8%,28990000,54,211,normal,637,4317,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638455587,20211202,5873954476,26590000,8%,28990000,54,211,normal,637,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638450781,20211202,5873954476,26590000,8%,28990000,55,211,normal,637,4316,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638444678,20211202,5873954476,26590000,8%,28990000,55,211,normal,637,4315,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638443043,20211202,5873954476,26590000,8%,28990000,55,211,normal,637,4314,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638441580,20211202,5873954476,26590000,8%,28990000,55,211,normal,636,4314,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638437796,20211202,5873954476,26590000,8%,28990000,52,211,normal,636,4313,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638435851,20211202,5873954476,26590000,8%,28990000,52,211,normal,636,4312,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638430391,20211202,5873954476,26590000,8%,28990000,51,211,normal,636,4311,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638428685,20211202,5873954476,26590000,8%,28990000,52,211,normal,636,4311,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638427342,20211202,5873954476,26590000,8%,28990000,52,211,normal,635,4310,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638421460,20211202,5873954476,26590000,8%,28990000,52,211,normal,635,4308,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638414283,20211202,5873954476,26590000,8%,28990000,52,211,normal,635,4309,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638413281,20211202,5873954476,26590000,8%,28990000,52,211,normal,635,4308,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638408831,20211202,5873954476,26590000,8%,28990000,52,211,normal,635,4307,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638404342,20211202,5873954476,26590000,8%,28990000,52,211,normal,635,4306,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638389353,20211201,5873954476,26590000,8%,28990000,52,211,normal,635,4306,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638385622,20211201,5873954476,26590000,8%,28990000,53,221,normal,635,4306,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638373143,20211201,5873954476,26590000,8%,28990000,53,221,normal,635,4305,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638365899,20211201,5873954476,26590000,8%,28990000,53,221,normal,635,4304,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638364456,20211201,5873954476,26590000,8%,28990000,53,221,normal,635,4305,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638363249,20211201,5873954476,26590000,8%,28990000,54,221,normal,635,4305,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638356854,20211201,5873954476,26590000,8%,28990000,54,221,normal,635,4306,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638353370,20211201,5873954476,26590000,8%,28990000,56,221,normal,635,4306,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638351694,20211201,5873954476,26590000,8%,28990000,54,221,normal,635,4306,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638349774,20211201,5873954476,26590000,8%,28990000,54,221,normal,635,4306,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638347992,20211201,5873954476,26590000,8%,28990000,54,221,normal,635,4306,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638346291,20211201,5873954476,26590000,8%,28990000,54,221,normal,635,4306,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638343894,20211201,5873954476,26590000,8%,28990000,54,221,normal,633,4304,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638342311,20211201,5873954476,26590000,8%,28990000,54,221,normal,633,4304,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638340958,20211201,5873954476,26590000,8%,28990000,54,221,normal,633,4304,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
1638338781,20211201,5873954476,26590000,8%,28990000,54,221,normal,633,4304,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",False
